text	emotions
i can feel myself getting slightly annoyed more than slightly but don t tell that i ve been sitting in this same position for way too long and now you re just doing it to make a point	anger
i having dreams where i feel like im trying to survive against hostile authority	anger
ive already thrown on the electric blanket and ugg boots yes i feel the cold easily and my chunky jumpers are out in full force	anger
i feel some need to be dissatisfied	anger
i decided if i were going to feel irate about something wouldn t it be great fun to just run all the way	anger
i do want kalani to have a brother or a sister to grow up with and i feel so mad and helpless thats it i feel totally helpless because i just	anger
i always think of her statement and it serves as a reminder to me to think first about what it is my children require when they are feeling cranky or angry or when they are not listening to what i am saying	anger
i even read it i want to say nobody should feel too outraged with them wed do it too if we could	anger
i am in a rush so i am feeling irritated	anger
i feel very agitated today	anger
i began to feel stubborn let the devil take the hindmost	anger
i am not that person and sometimes i feel the stress of plastering over things with how i want or expect them to be which is quite a mad activity when i think about it	anger
i could feel myself getting annoyed and angry	anger
i will say that he s a good person so even if you are tempted to call him names only because you love me i know that foi that s why i enjoy insulting the people i feel have wronged you please don t	anger
i cant believe that to be honest means stalking through life leaving a trail of hurt feelings and offended souls right and left so help required here too please	anger
i feelim cold and i am shamed	anger
i feel appalled that they are banking on their pure innocence	anger
i have been feeling selfish because i am so in love with the paths i am choosing to pursue in my business	anger
i just feel so fucked up	anger
i feel pain i get angry my heart rises up with a defense and refuses to be fooled again	anger
i woke up feeling really cranky and with that panicky overwhelmed feeling that i get sometimes	anger
i just feel so cheated and lied to and resentful	anger
i have many feels regarding that obnoxious exclamation mark in the name	anger
i will feel terribly irritable as well as strained which is by no means something to celebrate or to look forward to is it too much to ask for a decent nights sleep	anger
i will feel irritated	anger
i dont want to go near anymore as i dont want to make myself a target or be in a position whereby people feel offended	anger
i lay in bed feeling cold i realize that i dont want to go to school today	anger
i am greedy i sopse for that but ya know what i feel maybe i deserve to be greedy since for years i belived i deserved nothing at all but pain	anger
i feel that i am about to get impatient over something like it taking seemingly too long for chaim yosef to fall asleep this is exactly what i ask myself	anger
i just feel fed up irritable unmotivated just plain eh with almost everything	anger
i also feel randomly violent	anger
i thought maybe i could ask the girl called takauchi to tour me around the city since i still don t know it but it may feel kind of rushed and may creep her out	anger
i quickly learned just by moving from sauna to ice cold bath to steam room to shower until you feel like a tortured goldilocks who wants nothing more than to find the middle ground between too hot and too cold	anger
i must confess i feel a little jealous of those friends of mine who have grandchildren	anger
i never feel mad at myself	anger
i have a feeling i am in for a rude awakening when you arrive	anger
i have a feeling hes still irritated at me because he hasnt called to check on me like he normally does when im not feeling well	anger
i have a feeling these people will get violent not just as individuals but as groups	anger
i feel my way along the cold stone wall unable to see whats coming next	anger
i feel selfish and silly complaining about this first world problems and all but its something thats been gnawing at me for quite some time	anger
ill cry and let myself feel and be angry and then count my blessings one by one and move on	anger
i feel like i am hated across the united states	anger
i feel furious blanked and even hurt	anger
i took them because i was feelin greedy and pissed and my daughter needed some shit and it hurts me when i cant buy it for her my family is cool but i dont want to run to them with all my problems about money	anger
i feel much the way i felt after watching hotel rwanda enraged and ashamed at the atrocities that occur yet filled with awe and admiration for the people who rise above it all to help others	anger
i shouldnt feel cranky but i do reasons i shouldnt feel cranky i got to go to part of a quilt retreat yesterday afternoon	anger
i cant afford to be jobless but what if there were someplace to work that didnt make me feel as if i was getting tortured for hours	anger
i would feel so disgusted by the end of the day and i would spend a long time to scrub clean my body everyday	anger
i feel wronged	anger
i am very unhappy due to various reasons and am feeling so frustrated that i become so agitated that i dont spill tea but actually throw the whole cup on my bed	anger
i sa crush ibang feeling ung gsuto ko real i feel envious sa mg friends ko na may bf na	anger
i didnt feel as if it was rushed at any one moment or alternately that scenes occurrences couldve happened over a lengthier time	anger
i feel like i dont create these obnoxious conversations because if i were predisposed to this level of oppositionalism then maybe i would have more arguments with more people	anger
i don t know what your goal is for today but i won t feel offended if you don t stay with me and you re feeling really good and need to go	anger
i got the feeling the snobbish mrs van hopper was there to have the main character and max meet not that this meant she wasnt scarily realistic in her vulgarity and squishing of her young companion	anger
im not feeling all bitchy super yay	anger
i don t feel all that bitchy	anger
i feel like he s going to have a rude awakening soon very soon	anger
i feel a savage ache in my gut and i think maybe its because greg dulli is whispering awful things into my ear let your hands do what they will do no no no mr	anger
i feel damn disgusted with her and her family	anger
i know this post will be long which apparently goes against blogging rules but im feeling rebellious right now	anger
i feel ive become hateful	anger
i dont know what had come over me but i went through a few days of feeling like i just couldnt be bothered to do look my best	anger
i feel this is incredibably rude and extremely big headed of them not to interact with their viewers readers	anger
i don t want to blame some guy who told me do something when i feel dissatisfied and tired of my profession	anger
i didnt really want to talk about it with anyone because its kind of selfish and i feel that id rather ignore it than to be selfish about it	anger
i feel very bitter about it	anger
i just feel that this couldve functioned as an opportunity to show that theres more to comics than action scenes and tortured souls in spandex	anger
i feel heartless for let this river flow	anger
i am feeling rebellious i will start from the end instead of the beginning a very good place to start	anger
im sick of feeling so heartless or cold towards people	anger
im sorry for making you mad and for feeling mad at you when i know you dont deserve that	anger
i feel offended when ppl ask me if im a boy	anger
i was displeased partly cause of feeling left out and no one bothered to tell me mine was coming	anger
i can speak english and not feel rude and everyone will clearly understand me	anger
i feel as though i ve been foolishly distracted by the plentiful and easy nature of male courtship so laughable a concept it borders on the oxy moronic	anger
i spoke with reported feeling dissassociated and dissatisfied with their human lives	anger
i feel like an impatient toddler waiting for the summer weather to come	anger
i listen to it i feel all rebellious	anger
i guess you know how i feel angry and disappointed	anger
i wondered if this is how god feels often when we are angered by our discomfort	anger
i am being totally honest i can say that sometimes i feel a smidge resentful	anger
i feel like a nothing to no one but as a survivor of a violent crime id rather have drug dealers watching my back than anyone else	anger
i feel selfish when i discuss this with anyone	anger
i feel particularly offended at this because uncertainty is not in fact a weakness of science after all	anger
i have a job and i for whatever reasons feel that im secretly despised by everyone	anger
i put them in after my makeup and my eyes didnt feel irritated even though my left eye still appeared to have some redness	anger
i loved smoking weed too for most of my life but i could never be truly happy when i was smoking so even though i loved the temporary feeling i got from weed i hated what it did to my life in the long term	anger
i feel really envious after watching others play so well and my skills are equivalent to maybe a grade s standard now	anger
i actually told her my feelings and now i am furious with myself	anger
im feeling rebellious as on most days and i love a classic	anger
im feeling embarrassment creep into my face after goading the vile toad into a battle	anger
i can start to understand why the husband is feeling a tad jealous	anger
i feel like alish is mad at me for not talking to her as much as i did last year perhaps	anger
i saw kesley today and walked out feeling utterly pissed with myself for begging and grovelling	anger
i was juggling all the balls of the house and the kids but since he has been home more and he has taken some of my juggling balls i feel more distracted than ever	anger
i feel he s too dangerous to release or allow him to linger within his tomb for someone to discover	anger
i bump into when i am tired or feeling grumpy	anger
i feel oddly annoyed when i see pound men running around on a football field wearing pink cleats	anger
dog dirt which thaws in the spring	anger
i mean the weasel song from the live action mr toads wild ride is a villain song but this truly makes me feel like the vile humor and sick minded weasels true nature is shown	anger
i feel the cold stony surface underneath me	anger
i feel as if im so petty by doing this	anger
i feel like im so distracted most days	anger
i know that i am all those things i am shameful and coward and i am not used to fighting for what i truly feel i think i have no reason to fight because sometimes people are too selfish making me feel like i cannot have anything while they are there owning the whole world	anger
i have a feelin this cd gon be fulla people that have pissed me off in some type of way	anger
i feel hated poems a href http gycapeby	anger
i feel it is rude and would never park in someones driveway without permission kids in the car or not	anger
south korea cheating for gold medals	anger
i do not feel resentful but gosh wouldnt it be nice if we didnt have to undergo such pain	anger
i noticed myself physically feeling outraged at injustices angry at the villains and happy with births and marriages	anger
a friend who shares the room with me	anger
i am feeling obnoxious and happy everyone on this side of the earth will let me say it loudly	anger
i feel bitchy like that	anger
i found it funny ill feel disgusted in myself for finding it funny	anger
i tried to explain things weren t as better as i d made out telling him i ve been struggling to concentrate with work and feeling agitated again	anger
i leave to your imagination the feeling of disappointment which tortured us	anger
i am feeling so irritated because this old man next to me at the library keeps scratching his upper arm arm pits and legs	anger
i feel dissatisfied now	anger
i feels it is dangerous to even acknowledge having visited the u	anger
i feel irritated by the fact that i m forced to pay for the privilege of being able to prove who i am or at least by the fact that i m forced to pay such a lot	anger
i feel type of heartless writing that but i m thinking with regards to what i d tell my closest female friends or my sister if they asked me what you asked me	anger
i feel we are quite heartless as we did not accompany wei and jol for lunch la	anger
i dont know how am i suppose to feel abit irritated cus i kept feeling tinge of cramps	anger
i think thoughts that manipulate my feelings my mind corupted with heartless beings sharp daggers of mindless indulgence pierce in to the flesh of reality like a child in a fake fantasy punchinh holes in a wall of reality i can not escape this fatality	anger
i cant believe im feeling this way towards anyone and im getting really pissed because this is so damn complicated and i dont like getting involved in things that i cannot understand in under mins	anger
i was coughing up a lung and feeling vile so i didnt	anger
i look at what my other friends are doing through facebook i feel envious envious that i m not doing this or that envious that he or she has this or that	anger
i am having a rediculous amount of typos and am feeling quite impatient so if you notice a bunch of words without n s then you know that the laptop is stuck	anger
i was able to ask a few questions and i certainly didn t feel rushed during the appointment	anger
i feel like thats what weve been doing all along and i think god might get just a little bit insulted when we keep doing that	anger
im somehow not feeling not quite so cranky	anger
i don t want to feel rushed and i want them to look in my eyes when they tell me something and even write it down or print it off so i can take it home to reread	anger
i hate the feeling of forcing myself to be distracted by something else	anger
i hear things like men were designed to protect and provide for women i feel so offended	anger
i feel very frustrated as i did not sign up for this upon taking this job however it is expected of me lately	anger
when i came to know that my father and his parents were self interested	anger
i am having more frequent outbursts of anger and i m just feeling extremely irritable lately	anger
i just feel insulted	anger
i feel the unkind urge to hoard	anger
ill delete any comments that i feel are rude at my discretion	anger
im tired of being stressed out all the time and im tired of making my friend feel stressed angry and guilty all of the time	anger
i feel like i really wouldnt be bothered if we werent even in a relationship or in one of those open relationships where he could just go make out with whoever he wanted and i d literally be ok with it	anger
i feel resentful for some hurt that has been done to me for example when i have been treated very unjustly or cruelly	anger
i personally feel this is sarcastic reply from a gm	anger
i am feeling stressed out	anger
i am feeling particularly grumpy but come on	anger
i could sense that elizabeth was slowly giving hints and could feel it all coming together but i did sometimes feel a bit impatient and want to know what was going on	anger
i don t even go to the gym that much anymore which makes me feel even more frustrated	anger
i can feel the cold weather coming back	anger
i feel stressed and sad	anger
i feel quite irritable all the time waiting for the year to get started and to clear the festivities away for another year	anger
i get up saturday morning and get underway a little late except since we have no set time to be down i m not feeling rushed to get there	anger
i feel like he didnt get along with him that he despised him a little felt left out because dad was always in the spot light maybe	anger
i feel like it was rude	anger
i felt at peace which was promptly shattered by my sons screams of rage and seriously injured feelings as he was tortured by my little brother and ashton	anger
i feel hugely dissatisfied with myself and my life right now	anger
i do feel offended to be frank	anger
i read in the newspaper that the student lodging fund was going to build new appartments for refugees in my opinion this is the states affair this is when only a fractoin of the students can find an appartment	anger
i feel quite insulted to think i was rejected as a subject so casually as this letter seems to imply	anger
i just wanted to say that i feel like ive been kind of bitchy to people lately and i want to apologize for anything i have said or done to anyone that i have come in contact with	anger
i mean lets face it most of the bad feelings came about by incredibly petty incidents in the first place so here it is to everyone i have been angry with or have disliked or been ignoring for any reason im over it no bad feelings on my part	anger
i feel so wronged and shitty	anger
i feel a morsel pissed i plunked down money to reckon it over the pay per view that left me mad lost a small empty	anger
one day i was going through the street door of my house	anger
i got used to that jealousy feeling primarily because she wasnt really mine to be jealous over	anger
i started feeling this way ever since i realised that i am being hated being put in the centre of family polictics yet i never had the intentions to be bad	anger
im sorry miss i had a feeling i was kind of rude to you not listening properly	anger
i hated feeling like i was out of control hated the awkwardness and the feeling of being unbalanced but in those moments believe it or not real learning and training is happening	anger
i feel particularly tortured over a decision to kick someone from the shell something will happen down the line to confirm that i did the right thing	anger
ive put myself on the back burner and i feel that is so dangerous to do bc thats how you lose sight of who you are as a person	anger
i just generally feel despised and thrown away though and not just by him	anger
i shouldnt feel so angry	anger
i spent half a year drinking wine listening to sappy songs filling pages of notebooks reminiscing feeling like quite the tortured artist	anger
i feel like posting pictures of things i want because im greedy	anger
i feel angry with him	anger
i hardly ever feel rebellious	anger
i feel sickin a disgusted type of way that i have not spoken up	anger
i find myself feeling jealous of wes because he gets to start stop work do something on his own time on his own terms	anger
i know from my work that boastfulness an aspect of what i consider the negative ego ultimately stems from fear but sometimes after being around this person usually after feeling particularly impatient with him i would wonder what aspect of fear might be at play	anger
i feel i m heartless for doing that but i ve told her times that we love her we don t see her as no good etc	anger
i feel that i know a little bit about waiting although i also feel i need to learn a lot more as i am still pretty impatient	anger
i feel after i quit a job i hated reality pagetitle funny pictures gag	anger
i noticed that during the last couple of weeks i m feeling bitchy irritable cranky and what have you and the bad part about it is that i don t know why and its making my work much harder	anger
i generally am in a pretty good mood as well but now i just feel like being bitchy to everyone why not i have to listen to it so why shouldnt they honestly	anger
i read the blogs and feel outraged and depressed sure but also old fashioned inspired at how many fine people there are out in the world putting words and ideas and pictures and things together	anger
im feeling furious right now towards marielle	anger
i just feel like a savage some beast	anger
i feel hated poems	anger
im feeling a bit grouchy this morning	anger
i stupidly asked her to stop frowning since that would make her feel more irritable and hot and slow downher hanging of clothes in a way	anger
i feel disgusted when i learn that someone is attracted to me	anger
i try to keep my videos around minutes because i feel like i have to few viewers to make them longer and people will just be annoyed and impatient so i can elaborate here and take that worry away	anger
i haven t smoked at all today and i m already starting to feel bitchy we ll see what happens	anger
im quite sure i cant properly express my feelings toward the vile network that is mtv not because of my limited vocabulary but because such words just dont exist in our language	anger
i feel like whats the point of me reading something that is all about someone being pissed off at me that they gave themselves months to get right	anger
i feel so jealous and annoyed when i hear people who applied after us are getting their pr while we are still in in process	anger
i see it i have two choices come back slowly carefully wait for the colds last remnants to pass before re engaging in hard core running or train as i would if i was feeling cold be damned and hope that my body catches up	anger
i snapped feeling enraged	anger
i will say i feel insulted and exhausted of this stuff as i am too old for this	anger
i have been feeling rather stressed out by work recently	anger
i actually feel like being kind of violent	anger
i do feel a little more irritable but am have been keeping on top of that as i dont want to be running around yelling at my kids	anger
i am feeling impatient and unconvinced	anger
i feel agitated and	anger
i used to feel stressed about life passing me by and now i dont	anger
i could feel a savage war being waged on the scabby reward for my contribution to the stereotype of naive foreigner	anger
i feel rude that i m cutting her off	anger
i didn t recognize her but i was just feeling particularly grumpy then	anger
i was feeling too agitated to read and it was too hot out to walk	anger
i do feel that introspection can be very dangerous	anger
i feel its impolite to refuse and am told even more so after just one cup so i get more coffee	anger
i also didnt feel like leaving a cranky evelyn with dan to deal with on his own	anger
i feel how angry or sad i get	anger
i have come to realize though that if i am feeling mad or sad or whatever its best if i just go up to my room turn on some music and hibernate for a solid hour or two	anger
im feeling a little cranky right now	anger
i feel slightly appalled by it but i suppose that it does happen we just dont hear about it that much	anger
i woke up later and am feeling very grouchy	anger
a murder	anger
i feel annoyed about the supposed teaching moment one that has much less potency being confronted with a piece of paper a couple of weeks after the fact than having the taking to by a police man at the time	anger
i sit in front of my computer and gather my thoughts before bed all i can think about is how lonely i feel and how dissatisfied i feel with life thus far	anger
i feel kind of fucked up	anger
i feel like i want to take more time and put more effort into my photos and doing a is making me feel too rushed	anger
i feel irritated pissed even like when someone wakes me up at that moment when i m on the edge of falling into a deep slumber	anger
i got a feeling in my chest that went like this the skeleton of a pygmy savage suddenly burst from my ribs making an bloody indentation in my body	anger
im feeling pretty stressed about it but im determined to study hard have been all morning do my best and not stress binge	anger
i still feel like i have a lot to do before i go but i think thats just my anxiety being obnoxious	anger
i think ill rant abit like a bitch in heat because im feeling a tad annoyed at a variety of different people and i guess ill just let off some steam here	anger
i feel i dont see what you see maybe it just takes more time or maybe youre heartless what you feel aint real	anger
i just feel outraged and sad for him	anger
when i heard that my sister had shouted at my friends cousin at their place	anger
i was at jjc i did not feel challenged and hated it	anger
i also feel a little bit annoyed that some people use their gay bisexual as some kind of excuse to act like a special treatment or something like that	anger
i feel furious at myself for being so pathetic furious at her for various reasons	anger
i feel vile a href http potheadpolarbear	anger
i have this terrible feeling the world knows something i don t and i m totally mad if i try to reach for it	anger
i have no one else to talk to about this i am sorry if someone feels offended in any way	anger
i personally do not really feel really really really pissed	anger
i have no idea why do i feel irritated so easily	anger
i just can t concentrate on the lesson i started feeling agitated	anger
i rather choose a friend with knowledge so that i can speak my feelings and thoughts rather than some person only agitated with appearance	anger
i am feeling insincere and i dont think it deserves anymore	anger
i feel cranky today	anger
i think the answer is ultimately yes to both questions so im left with a situation that regardless of my response leaves me feeling dissatisfied with it	anger
i feel like this is a little bit dangerous	anger
im either in charge of or helping with as well as the new duties of being president of the arts society are making me feel a bit of mother of all things overwhelming and decidedly cranky at times	anger
i still feel that i was offended but i m in the wrong for what i said	anger
i was feeling particularly pissed off and wanted to go to a party	anger
i not supposed to feel incredibly insulted	anger
i feel bitchy about it despite fully understanding all the pros and cons and the whys of our staying	anger
i wanted to in some way to portray someone who feels hated by so many people around him completely separated from justice or any belief in fair treatment by the authorities	anger
i feel irritable and really want one but i ve been good a resisting	anger
i do not get depressed easily however i will feel enraged when things do not go my way	anger
i described above i notice that my breath is shallow my body is rigid and i feel angry sad and scared	anger
im back in my holiday rut of feeling grumpy and stressed out around the holidays	anger
i am sorry if you feel offended but since i am such a coward to say it right to your face i choose this way to express my true feeling where i can choose and use pedas but kind words to tell you about my discomfort with all of your bragging	anger
i was surprised to see that neither man flinched and so i stomped into the house feeling annoyed but a little flustered at the same time	anger
i feel disgusted by the ugliness of the current society	anger
i feel sort of attracted to her but i think its more a fascination with wanting so badly to be friends and her being annoyed by it	anger
im sorry to all of those who may be feeling like i dont like them or that im just mad at them or something	anger
i am feeling dissatisfied with my blog	anger
i feel something in the air mama when my dollies have babies hey joe youre a vicious rumours a artist alice cooper title zipper catches skin numtracks	anger
i dont know if i have a right to feel offended that someone who lies cheats and steals gets a chance and i get to stand on the sidelines pretending that shit doesnt phase me	anger
i think because i was always feeling rushed	anger
i have been feeling so resentful lately	anger
i feel cranky and i feel anxious	anger
i feel selfish for wishing i had more time with this man	anger
i began to feel was dangerous towards the end	anger
i just cant stand to be around my boyfriend and i feel mad at him for nothing	anger
i like the easy mood of the story the feeling that even if they are living in a dangerous period they are somehow shielded by their love life seems easy for them and i can see a future behind the corner	anger
i hate this part of the bundle of emotions because i feel so damn bitchy	anger
i was really pissed when the russians boycotted the olympics i had anger towards them and jimmy crter i was very anxious to see it	anger
i have so many emotions running through me like a storm and on occasion too many it seems to me that i feel just as violent as the strike of lightening in a fierce thunder storm	anger
i don t feel impatient	anger
i understand that in some cases for there are those things that only god should hear but i feel that it is a dangerous thing to teach	anger
in ward a there was a patient suffering from syphilitic paraplegia and had pressure sores the wounds had offensive smell that only a few people the place	anger
i feel strongly that that is fucked up in the extreme	anger
i feel so petty and mean	anger
im feeling distracted with my mind on other things	anger
i have hit that point where if i dont work out i feel all cranky and grumpy	anger
i don t feel frustrated anymore from the fierce us media campaign against egypt because the more they attack us the more we know that we are on the right track	anger
i cant see a solution i feel agitated annoyed that these problems are getting in the way of me living a low stress life	anger
i have a feeling that they arent that stubborn and stick ass as i thought they were going to be	anger
i feel fucked off that im still working in retail at and every collective ive started up ends up a one girl band	anger
i feel distinctly insulted	anger
i feel i have been wronged	anger
i feel jealous to you	anger
i am feeling really pissed at my younger siblings i m and they are and because they ask for expensive gifts and don t respect them	anger
when i see dead dogs on the road	anger
i feel very offended when people discuss whether or not i am a	anger
im not feeling grumpy at all after my larkin day but ill raise another pint to him anyway	anger
i never feel more hated than when i have to use dollar bills in the trolley	anger
i would classify subjectively	anger
i feel stressed too much mess and i feel demotivated to even begin my day	anger
i feel so infuriated with it	anger
i felt a little guilty i was facing the inner struggle of was i feeling impatient for not listening to people or was i feeling guilty because we werent sharing any sort of message	anger
i frankly feel less agitated and more rational when i think of how i would approach the problem of the disembodied them	anger
i can figure out why ive been feeling so bothered lately	anger
i feel that if other students attend events like this then they will be a little less stressed out about what the job search can be like	anger
i feel so bothered over whether am i able t achieve full concentration everyday	anger
i hope to actually get around to properly finishing his eyelids which right now are hastily carved in and painted over because i didnt feel up to redoing his face up at the time but i will probably get distracted by some other project instead because thats kind of what i do	anger
i feel like i might make some mad or loose some people after stating those things so i want to talk about the amazing acceptance i have found	anger
i hate feelin like i m in this fucked up emu mode i m sorta over what j texted me	anger
a scene in a film in which one man repressed another one by concidence	anger
i take the time to wonder about those things it gets awfully hard to feel angry and cynical towards them	anger
i played with some new power tools i was feeling completely envious of all the b amp bers out there building houses and put together some outdoor furniture a table and four chairs to go with the newly a href http emilyandbernarddobaltimore	anger
im feeling pissed whenever i see ian thomas	anger
i find myself feeling very envious of the other mothers that are just going to swing on by and drop their children off without a concern of what blood sugars will be doing carb counting insulin on board being checked over night dropping numbers etc	anger
i feel rebellious today must be the monday morning feeling img src http www	anger
i feel like you think im heartless and honestly im really not not about this	anger
i am part irish i admit that i feel offended if halloween is not celebrated	anger
i havent been feeling any more violent	anger
at school teacher for not allowing us to go out on new years eve when on a class trip overseas	anger
i feel is selfish your suffer all with dignity and i would rather feel your hurt	anger
i notice is that whenever i feel like i love mankind and everything little things in life people become bitchy then when i act like a little bitch people become nice	anger
i feel wronged by them	anger
i can t help but feel bothered by the decision or lack thereof	anger
i don t feel like polyanna i feel like a grouchy old negative yucky scrooge	anger
im feeling really antsy and kind of agitated	anger
i feel so petty for writing this	anger
i feel like i ve left that bitter taste in other s mouths	anger
i feel like i m a heartless bitch but i can t help the way that i feel right	anger
i used to get some kind of kindness or consolation after a particularly difficult day but now the difficult days can just go on and on making me feel like im living in a very unkind world that is battering and abusing me	anger
i feel i m being hated feeling lonely in december facing hardships that we can t bare you ll help me come through the other side you build up my confidence and raise my pride together there s nothing that i can t face just as long as we embrace ourselves it s just a shame that i hate you	anger
i was left to feel irritated because i never got to finish what i was saying before they cut me off to tell me that wont work or told me a scary story to imply it wont work	anger
i am only human and i cant help but to feel greedy and selfish in wanting her to still be here with us	anger
i feel bitter or envious or covetous	anger
i dont really think so i knew her pretty much inside out and to know someone that much you cant just feel bitter for know reason	anger
i didn t think there would ever be a time in my life when i would feel so absolutely angered by people or things that happen	anger
i really do like using the machines but i found myself feeling rather hostile toward some of the other folks there last night which could have been my pms or whatever it is or it could have been my latent gymphobia rearing its head	anger
i don t want to sound like a privileged asshole but this is mortifying because it feels insincere like i can t quite wrap my head around the fact that this is the situation i m in	anger
i have realised i am not coping at the moment with my health i just cannot help but feel pissed off with the world amp ripped off	anger
i feel like hiding from the world and never have to face anyone and never have to care and never have to be bothered ever again	anger
i didnt feel i rushed things dhawan fb cricinfo cookie fbsr if	anger
i feel for the op i am not bothered by secondhand smoke but the smell of stale smoke on smokers is really tough for me to take	anger
i feel hateful hateful hateful	anger
ill find someone who understands what i mean and how i feel and im pissed pissed at you pissed at him pissed at myself	anger
i feel offended with them	anger
i feel violent now	anger
i feel like the people who are rude here are the ones i would remember	anger
i msn me if you feel bitchy	anger
i feel so greedy for asking	anger
i feel it could be fairly dangerous	anger
