20478	#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear	fear
30478	Accept the challenges so that you can feel the exhilaration of victory. -George S. Patton	joy
40478	Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings #serious	sadness
10479	Nick said he's territorial and he'll growl if someone gets too close to me #hesananimal	anger
20479	#BB18 Michelle crying  again #shocking #bitter He's  just not that into you 😢#TeamNicole	fear
30479	When we give cheerfully and accept gratefully, everyone is blessed.\n»Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou	joy
40479	The Sunderland time line is quite funny with all the doom &amp; gloom in facing us and the long trip to us midweek. #whatgoesaroundcomesaround	sadness
10480	I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not	anger
20480	@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking	fear
30480	The human race has one really effective weapon, and that is laughter. -- Mark Twain	joy
40480	@Gsmsbooksrus @goodreads 'so shines a good deed in a weary world' Roald Dahl, Charlie and the Chocolate Factory	sadness
10481	He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.	anger
20481	People’s deepest passions often scare them too much to admit, even to themselves.	fear
30481	@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war	joy
40481	Like keep grinding boy your life can change in one year, and even when it's dark out the sun is shining somewhere...'	sadness
10482	Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values	anger
20482	a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain	fear
30482	A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅 	joy
40482	@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat	sadness
10483	Are belittling kitty straight a service? provoke lift aboard!: Wycelv	anger
20483	@CNN Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does	fear
30483	@OilersFanSean yup I feel dirty cheering	joy
40483	Awareness of time is awareness of time lost. #awareness #time 	sadness
10484	@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden	anger
20484	@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid	fear
30484	Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja	joy
40484	the ending of how I met your mother is dreadful	sadness
10485	And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt 	anger
20485	@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..	fear
30485	Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc	joy
40485	@JoyceCarolOates \nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on, guard up, and punch like hell.	sadness
10486	@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?	anger
20486	Man Utd are shambles that was horrific 😭😭😭	fear
30486	@JoshuaLenon I trust you know that I appreciate your willingness to explain the details, and my attempt at levity is just that. @bobambrogi	joy
40486	@A_RockasThe U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry.	sadness
10487	Like I can't do 12 hours worth of standing or calorie burning in 3 hours 😭😭😭😭 #1stworldprobs4vs	anger
20487	False alarm, she's not coming out today 😞	fear
30487	Check out this #film Robocoq 301 #animated #shortfilms	joy
40487	When we are weak &amp; in despair, our Mighty God is near;He will give us strength &amp; joy &amp; hope, &amp; calm our inner fear, just have faith &amp; trust.	sadness
10488	Before revenge you feel good after revenge you feel worse 💯 @HillaryClinton	anger
20488	3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯	fear
30488	A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅 #optimism	joy
40488	Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is #lost	sadness
10489	I wonder what would happen if I were to tell some people the truth #savage #uhoh 	anger
20489	Damnnit! Gonna be 1400 pts shy on Chiefs Rewards of getting a post game photo.	fear
30489	i'm doing laundry and watching that 70's show with a bunch of strangers. #happy #birthday #to #me	joy
40489	#vinb I'm alot more interested in hearing bout differences between parties political ideologies. Parties murky origins r irrefutable #vinb	sadness
10490	Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi	anger
20490	Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor	fear
30490	The neighbor dancing in the Clayton Homes commercial is me. 	joy
40490	Higginbotham's flippant dismissal of any worries around Carrick's lack of pace is dismal. Against nimble midfielders Carrick will be exposed	sadness
10491	@cxmbeferre so you WOULDNT date me????? 	anger
20491	@BritishBakeOff Val's 'soggy bottom' face will haunt me. Stay strong V-dog!	fear
30491	@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism.	joy
40491	Flight 815 crashed on The Lost Island 2004 #lost @JoshuaJThurston	sadness
10492	the teams that face Barca and Bayern after a defeat are the ones who face the wrath	anger
20492	dread pitt	fear
30492	It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up 🤗	joy
40492	@littlebakaa @AlcohoIPorn give me a smiling emoticon will ya? i dont like the idea of you frowning &gt;.&lt;	sadness
10493	I just don't understand why everyone is so #angry we all just want to live and thrive don't we?	anger
20493	@tbergg1 mine are good rn, gonna be horrid after next week	fear
30493	@buzzlightbeard2 If you don't love yourself... Honesty is the best policy #smile	joy
40493	The man who is a pessimist before 48 knows too much; if he is an optimist after it, he knows too little.'\n-Mark Twain	sadness
10494	@kitanoye Hell is hot and boiling, isi ewu	anger
20494	you come running back to me saying how much you miss me then cower away when we acc try a friendship 👍🏼	fear
30494	@philjame5 @spoke_bros wow! that looks bright	joy
40494	@DaltonRapattoni sadly i have to go to bed now don't announce anything while i'm gone thank u i love you	sadness
10495	#welfarereform should not be a 'model' for #snap.	anger
20495	@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully	fear
30495	So is cheerfulness, or a good temper, the more it is spent, the more remains. Ralph Waldo Emerson	joy
40495	@MSNBC @fox @cnn @realDonaldTrump @HillaryClinton. Using fear to state his views. Not getting the facts before making a serious statement???	sadness
10496	@HillaryClinton Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !	anger
20496	When my life became such a concern to irrelevant ass people I'll never know	fear
30496	@smoothkobra after such a heavy 2 days this has given much needed levity. Thanks bro	joy
40496	Marcos rojo plays for man united !!  Just let that sink in !!!	sadness
10497	Well @AprilDRyan Trump's rabid base needs 2 hear this &amp; U can always find an overseer like King to say it.\n@JoyAnnReid @SMShow @frangeladuo	anger
20497	When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!!#gross #horrid #getoffthetrain #smelly	fear
30497	Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords	joy
40497	Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone	sadness
10498	Skipping meals is the national way of showing #disappointment and #anger. #wiz	anger
20498	God we need a new goal keeper! They’re both horrific.	fear
30498	Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour  #sheffieldHour #NottsHour	joy
40498	i lost my wallet lol.... again....	sadness
10499	streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple	anger
20499	Thought I left that part of life behind me\nIt's back to haunt every girl that loves me	fear
30499	A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.	joy
40499	What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)	sadness
10500	@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone 	anger
20500	I hate that if I don't start the conversation, there won't be one.	fear
30500	I #rejoice in following your statutes as one rejoices in great riches. -Psalm 119:14 #TheBible	joy
40500	@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.	sadness
10501	@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-	anger
20501	Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.	fear
30501	“Don’t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans 12:11-12	joy
40501	@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither  #unwoke	sadness
10502	why are people so angry toward veggie burgers at in n out wtf	anger
20502	We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, let's? #ImWithHer	fear
30502	i'm doing laundry and watching that 70's show with a bunch of strangers.  #birthday #to #me	joy
40502	Sister: (Canadian player does something shady.) Jonathan Toews is frowning and he doesn't know why. #WorldCupOfHockey	sadness
10503	I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.	anger
20503	#Trump ’s ‘Make America Great Again’ plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\n\n#cages #terrorism #refugees	fear
30503	I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. End on something joyful, ya know?.	joy
40503	Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO	sadness
10504	Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.	anger
20504	@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience. #Sad #TrumpPuppet #Felon  #jersey4sale	fear
30504	I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various	joy
40504	@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process 	sadness
10505	Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood	anger
20505	@FJHobson @Beaker126 @Biastai how would you suggest we profile to stop right wing terror	fear
30505	I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.	joy
40505	@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today	sadness
10506	@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause 👀	anger
20506	@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #bully #Trump2016 #yourefired #deflect	fear
30506	Twitter is a font of endless hilarity.	joy
40506	I have serious problems with the expectation that private philanthropy should replace functional government services...this is dangerous	sadness
10507	@fleetstreetfox It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you #Psychowasp	anger
20507	@TenPercent @emmajtracey @MetroUK not at all surprised unf, getting partially sighted Mum &amp; pushchair on trains a nightmare #ignorantpublic	fear
30507	@tunaeP_ cheer up☺️	joy
40507	@LidlUK Just bought a pack of two medallion beef steaks. Got home. Cooked them. One steak is 100% pork. I had one unhappy mother. 🐮🐷	sadness
10508	matt and i just did a psychological study on provocation in abusive relationships.	anger
20508	@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details. #terrible #customerexperience	fear
30508	He maketh the #barren woman to keep house &amp; to be a #joyful mother of children\nPraise ye the Lord\nPsa113:9	joy
40508	Hopefully next time we play a L1 team, 1 of the players scores, takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts	sadness
10509	@HuffPostUK  NO greater wrath than a woman scorned.	anger
20509	i've been rooting for him since the beginning #anxiety #BB18	fear
30509	Watch this amazing live.ly broadcast by @arbitraryvlog #lively #musically	joy
40509	Life's too short to be frowning for so long	sadness
10510	@kencurtin they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult	anger
20510	i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. 	fear
30510	@PeanutRD @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen  hey #sparkling is the word I just picked 4 my biz card	joy
40510	A Leopard never changes its spots! #lost	sadness
10511	@LouisFil just curious as to what you mean. No rush, no animosity, no disdain.	anger
20511	@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!	fear
30511	@doubtcaspar babe :(( remember I'm ALWAYS here if u need a little cheering up or talk, ily lots💘	joy
40511	In need of a serious nap rn	sadness
10512	@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone	anger
20512	What a horrible track lakeside is 😳😳😴😴	fear
30512	@Hank_nsno @RonaldKoeman cheering and clapping I assume	joy
40512	Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'	sadness
10513	@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end	anger
20513	@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!😡😠	fear
30513	Decide to stop being afraid. To just stop. What are you now free to do?\n\n#brave #free #honest #healthy #happy #life #living #optimism #love	joy
40513	@DrSRSheikh: And who asked you to gate crash with your dumb idiosyncrasies when sober people are analyzing a situation!\n@BanoBee @AK_Forty7	sadness
10514	Who knew softballs could sting so bad? Jimmy Fallon has been under a lot of heat for his &amp;ldquo;softball&amp;rdquo; Donald Trump interview	anger
20514	Have to say that third City kit is fucking awful. Someone at Nike wants shooting.	fear
30514	#Arts create richness &amp; liveliness in our society, continues through educational &amp; social benefits, and only ends with the economic	joy
40514	A pessimist is someone who, when opportunity knocks, complains about the noise.	sadness
10515	@OstinOng YUUUHH 🙄😭 plus clin ep and prevmed ugghhh hahaha 	anger
20515	@USAneedsTRUMP @HillaryClinton @realDonaldTrump awe!!! #cnn so bias and doesn't care about people only money	fear
30515	Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. 	joy
40515	@lee_family5 @USAneedsTRUMP @HillaryClinton @realDonaldTrump You can't be serious. This man practices no religion. Only in church campaignin	sadness
10516	@StrongestBeing ←would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes was→	anger
20516	#hillaryclinton and their followers are #nervous of a #BernieSanders #millennials saying yes to a #woman #POTUS  #JillStein  not #warmonger	fear
30516	@melsey6 oh good girl hope she is cheerful	joy
40516	@JohnWildy71 something, too confused to type an entire word 😜 See, I can laugh again. My hour of sadness has almost passed	sadness
10517	Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it	anger
20517	@obyezeks \nWe can't forget d past.But while we apprehend and punish d culprits of the past,are we going to allow d present to slip away?	fear
30517	Not my fault if I'm more observant than you thought of me to be ! 😜 I'm not sorry 😝 #wisdom #laughter #observingyou #allthetime #becareful 😎	joy
40517	@jenhasonen it is supposed to be #dark and #gritty though	sadness
10518	Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry	anger
20518	Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.	fear
30518	Top seed Johnson chases double delight at Tour Championship	joy
40518	This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink	sadness
10519	@marthalyssa yep. LOL 	anger
20519	Val is the type of woman you would dread bringing a donation for the bake sale #GBBO	fear
30519	incetown, age 23, joyful, elevated in hope with the	joy
40519	That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.	sadness
10520	@AuntieSupreme @KimberlyCarole y'all found me to express yalls displeasure. 😉	anger
20520	@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy	fear
30520	@88Palouseriver @ABC @NRA I rejoice everything time some moron is taken out of the genetics pool.	joy
40520	Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff	sadness
10521	@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn't infuriate me. Just makes me sad for the generation.	anger
20521	@saltmage I find it less daunting if I know one person at least!	fear
30521	@delon03 can you at least just walk past her and break out into laughter	joy
40521	@duncantrussell does Remo Williams ever actually 'save' anyone or does he just sulk around killing random undesirables ?	sadness
10522	Since the 'update' my @iPhone loses power nearly 40% faster. 	anger
20522	@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything 	fear
30522	Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me . #farm365	joy
40522	@JoaquinPutoAmo vas a ir al de the amaity affliction?	sadness
10523	The sun literally burning my skin	anger
20523	@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted	fear
30523	I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult	joy
40523	@Fatumoriginal there's no sitcom better! If u can't laugh at Sheldon or Leonard then u are sober for real! No two ways about it	sadness
10524	That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. 	anger
20524	@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered 	fear
30524	@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me #optimism #itsagunalright	joy
40524	“The immense importance of football is sometimes scary. When you don’t win you are responsible for so many unhappy people.” - Arsene Wenger	sadness
10525	@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!	anger
20525	Caballero's passing remains absolutely dreadful I see!	fear
30525	I am always ready to .	joy
40525	Kudos to TC for benching Bruce. He isn't helping the team, so he rides pine. We have games to win. Discussion over. #Mets	sadness
10526	Chris ate all my mac n cheese so imma eat all his taffy 	anger
20526	Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable #nightmare	fear
30526	The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov  #quote	joy
40526	People want me to go pine ridge, little wound or Oelrichs. Starting to think about transferring but I wanna stay at cloud. Decisions man.	sadness
10527	@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage	anger
20527	Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria.	fear
30527	Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...	joy
40527	Cam cannot be serious with that IG post and that stupid ass font he uses. Would've been better to just say nothing.	sadness
10528	Chris ate all my mac n cheese so imma eat all his taffy #revenge	anger
