text	emotions
i don t know what will happen once our colleague comes back from maternity leave but i feel i m definitely getting the experience and trust i was unsure how to acquire when i originally wrote in	fear
i do feel shaky and wobbly throughout the day after ive done the workout but so far i dont feel anything that is lasting	fear
i feel vulnerable at the moment	fear
i am having difficulty with friends oc s i feel timid calling them jen friend s oc squirrel kaedi friend s oc cat lol not surpriiiised xd	fear
i am feeling a bit fearful since im all alone at home	fear
ive never liked victory it makes me feel too bashful and it makes me feel shamed	fear
i think most of what shes doing is commendable but you should not feel pressured to mend relationships that dont value	fear
i feel so insecure with my body i dont wanna go out of the house because of my body i feel that everything i wear is gonna emphasize how fat i am and i just feel fat almost all the damn time	fear
i feel really indecisive about the presidential race	fear
i know nothing and i feel helpless	fear
before i went to the urologists i was afraid for several reasons because it was for the first time	fear
i feel so inhibited	fear
i have a feeling hes uptight and i try to get it verified	fear
i set my dvr to record and watch it the next day otherwise i feel like im being tortured by ryan seacrest	fear
i do however feel a little reluctant about going because i don t want a label stuck on me	fear
i think i would be more comfortable with a man can relate to them more and there would be no mixed up confusing feelings that im afraid will happen if i really open up and spend time with a woman	fear
i feel a bit uncomfortable	fear
i feel anxious a class post count link href http eldeeemland	fear
i find myself feeling quite distressed about all this	fear
i was happy no doubt about that but after months of dating i started to feel skeptical about that relationship	fear
i just feel that way because last year i was sexually assaulted my that mother fucker	fear
i email authors about interviews i feel a little intimidated	fear
i like to work on a painting while i am inspired then when i feel unsure i set it aside and pick up another	fear
i need to babbling you always know how im feeling or who the boy i have crush on you always understand my weird act and strange interest	fear
i am greatly flattered to be tagged by her though i feel a little apprehensive as well	fear
i look at other aspects of life i can t help but feel a little apprehensive	fear
i gave you a bigger space than i should have been in my heart so the pain that youre causing me feels as if a chunk of my heart have been tortured picked	fear
i understand normal reasons to feel threatened	fear
i feel scared i do not feel safe adds sara tsehaye	fear
i am feeling completely overwhelmed	fear
ive had a little experience lately with grief i want to offer some kind encouragement to those who are on the other side looking at one in grief and feeling helpless on what to do	fear
i thought i was very sure but i m starting to feel skeptical of my own feelings now	fear
ive even started to purchase a few things for my fall wardrobe but i feel pressured	fear
i still feel distressed every time i get in the car and see the wound	fear
i did feel like there was a bit of a strange fetishization of how hunter compared zoe to sarah his ex as he described how they were different because zoe wasn t a victim the way sarah was	fear
i haven t listened to a lot of rap music and i think that s due to feeling vulnerable and not open to a lot of aggression or bombast	fear
i feel quite doubtful	fear
i feel agitated and caged in	fear
i feel weird pulling over on the side of the road like this with traffic zooming by me	fear
i think he feels like im being too uptight and taking things too personally he probably thinks i need to loosen up and just take the things he says with a grain of salt	fear
i feel really agitated lately i cannot tell you why because i dont know myself	fear
i had fallen earlier that day on stairs and bruised my knee so i thought i was feeling shaken up over that	fear
i continued to eat but was increasingly feeling uncomfortable	fear
i have been feeling very uncomfortable even being in contact with him since then	fear
i saw someone who was feeling a little insecure and unsure about his future and honestly i just wanted to reach out and hug him and assure him that everything was going to be okay	fear
i feel a little less strange	fear
i cant help but feel doubtful just because its not here and now	fear
i feel weird about speculating on next season since the books exist and it would be very easy for me to be verifiably wrong right away	fear
i feel paranoid asking but i sure	fear
i even feel hesitant calling my plants a garden because i just have a few plants yellow and green zuchini red and yellow peppers strawberries and a couple of herbs	fear
i didnt feel many movements for a few days and would get really nervous that something was wrong	fear
i feel a little fearful we will not get it given the week	fear
i would say of the time internet discussions and anonymous online interactions leave a person feeling agitated upset misunderstood and obsessive	fear
i was left feeling helpless	fear
i cant see and i feel very vulnerable	fear
im feeling a little bit strange today stranger than usual that is	fear
im feeling quite shaken and saddened by the news that a good friend of mine was murdered last sunday by her son	fear
i poured an incredible amount of energy into dreading and feeling fearful and doubtful about the class	fear
i want you to know how i feel but im afraid you wont return the feelings or worse you do but theres nothing we can do about it	fear
i still dont know what word to use to describe how i feel shaken is the best one that comes to mind right now	fear
ive had a couple of really good ideas for a book with a good halloween feel to them but the paranoid writer in me doesnt want to share them just yet because i just know youll steal them because theyre that good	fear
i dont really like using profanity online because i feel like this is a test of self control but im just so agitated	fear
i feel uptight dissapointed stupid and paranoid	fear
i wasnt even in remission yet and i remember feeling doubtful that i even belonged among the other survivors	fear
i didnt even feel scared	fear
i hated feeling like a liar but i was scared that he d reject me if he knew the truth	fear
i wish i didnt feel so frantic	fear
i feel too much and if i know too much and analyze my thoughts too much i ll grow more neurotic	fear
i wish i could bottle the calm and keep it on my nightstand for when im feeling uncertain	fear
i do feel afraid	fear
i realize that my bent toward feeling suspicious about others may be partly due to my lack of mature purity myself as hinted at in this reading	fear
i am left feeling shaken upset and yes wary about going out	fear
i have the complete inability to feel anything but scared	fear
i still feel weird about freedom topcoat	fear
i feel scared as if it is going to happen again	fear
im not sure if we were just reading into it wrong but it made us feel unsure	fear
im already starting to feel a bit uncomfortable about functions because i have to ask questions of how what its made of	fear
i didnt smoke in the house or car but i can remember feeling so agitated on the way home from anywhere	fear
i should have written i feel terrified to him	fear
i feel very intimidated by this government and i m not a woman who s easily intimidated she says	fear
im feeling pressured and stressful	fear
i feel so uncertain	fear
i feel shaken and i feel challenged to put the thoughts above into practice more and more day by day step by step	fear
i feel so vulnerable because i think i don t want to know anything about what she did in these years	fear
i am told that i m not a safe person to be around that others feel physically uncomfortable in my presence	fear
i think may be far from what actually exists because of the way i percieve things so i opinions outside myself make me feel a little less neurotic about the whole thing	fear
i feel uptight and anxious mad and depressed i hear voices behind me that whisper and mock no one smiles when i smile no one listens when i talk i don t sleep well at all cause i think of my job and i dream i m attacked by an unruly mob is there some kind of name for the trouble i ve got	fear
i feel unsure because my financial future thanks to the stupid law is at this point partly dependent on js integrity rejected and jilted by j after we took vows unsure and even a little worried about getting passport ability to do so	fear
i feel like a wimpy person because i couldnt lift that much but it was no problem for him	fear
i feel reluctant to supply this motion picture a score of stars from	fear
i feel like i shouldn t be since it puts me in a vulnerable position and leaves me open for attack but i m starting to get a thicker skin lately	fear
i got home feeling pretty distraught and called casey	fear
i am also back to feeling like i cant spend money on anything because im neurotic	fear
i can come back but things are still bad example him still feeling unsure	fear
i am so used to drinking lots of water but im not doing it right now and i think it is making me feel a little shaky this morning	fear
i feel like jerry jones and tom coughlin are just frightened by chip kelly	fear
i feel so very shy because i ve got not no sweet scented rose to tickle her nose no choco bar or paste to lick or taste im at her gate not knowing if i should knock or simply call her to come and open their lock because i m afraid her dogs will appear and bark goo go	fear
i know from my guy friends that single guys are facing similar dating issues they feel like they are no women out there who arent neurotic or bitchy	fear
i do seem to feel more agitated and slighlty depressed	fear
i do feel agitated and as if there is a need for a good metaphorical laxative to get things moving	fear
i feel nervous about going back to america not knowing what to expect the transition to be like	fear
i function best with a lot on my plate and feel very uncomfortable with my life if i have nothing to do	fear
i want to enjoy every day at my desk rather than feel pressured during this season	fear
i get to and still feel like a bottle of shaken soda pop img src http traceeburnm	fear
i look at my book and i feel uncertain about what im trying to say	fear
i feel like i have a touch of the block tonight which is weird in itself and now im thinking that i might end up regretting having not gone with the topic of the city of buffalo and its crappy meatball subs after all	fear
i mean i am starting to feel uncomfortable re asking the dates and numbers	fear
i am feeling rather overwhelmed with all that is on my to do list	fear
i am feeling the suspicious pressure in my forehead of an impending migraine	fear
i was feeling intimidated by the task but im always up for a challenge	fear
i have hit the end of year panic but what makes this year scarier is that since we adopted our new textbooks and havent covered every chapter yet i feel very very scared	fear
i in no way make him feel uncomfortable	fear
i saw this look in his eye that made me feel suspicious	fear
i was feeling confused and a little lost about my future despite those cool courses im doing	fear
i feel vulnerable in so many situations but my weight no longer reflects that	fear
i am feeling agitated this evening	fear
i feel like i m being pressured to feel and respond in a way that doesn t come naturally for me	fear
i feel weird sharing that but this is the source of some of my greatest insecurities	fear
id really love to see that happen in regards to this blog but im feeling pretty doubtful about a lot of the things on my list since my financial situation is so pathetic	fear
i feel a strange fluttering in my chest as i exhale	fear
im feeling strange with such an abrupt shift of gears today	fear
i am just feeling very uncertain at this point i suppose	fear
i write a lot of things that are or should be very private and things that make me feel vulnerable	fear
i could feel the shaken faith of those whose prayers went unanswered	fear
i don t feel frightened by not knowing things by being lost in a mysterious universe without having any purpose which is the way it really is as far as i can tell possibly	fear
i had a feeling that was strange but not bad i asked so do you do this every day	fear
i believe what were seeing is a move towards the global imposition of a police state in the developed world leveraging the xenophobia that naturally emerges during insecure times by a ruling elite who are themselves feeling threatened by a spectre	fear
i admit to feeling intimidated as i put pen to paper once our writing prompt was shared	fear
i was prepared at the moment i feel a little apprehensive	fear
i was alone and feeling agitated	fear
i enjoy feedback and love comments on my posts so please do not feel afraid	fear
i would like i feel that im making some headway and most importantly i am not so reluctant to use more camera movement than i have in the past	fear
i lit my cherry scented candle made a cup of coffee in the celebrate life mug curled up in annie s bed feeling shaken and opened up my book	fear
i see the look of doubt on your face i feel the scorn in your eyes but for anyone skeptical of grits dinner grits please see this as a totally amazing sister to mashed potatoes	fear
i was alone and someone tried to break in from our back door	fear
im too scared to say what i feel too afraid of what you would think if i told you i still love you and that i want to be with you i miss your cuddles	fear
i started feeling really uncomfortable in my stomach and my whole body began to ache	fear
i wouldnt feel distressed no matter what i spend	fear
i have been busy i handed in a formative assignment today and i am altogether feeling shaky	fear
i feel similarly skeptical when i hear someone say they are in the wine business when they work the tasting room counter at kendall jackson	fear
im there in the forums i feel paranoid and uneasy	fear
i wasnt able to call myself a writer without feeling inwardly doubtful about was i putting on airs until i received my contract for my second book series	fear
i do have that feeling and im afraid that i cant give any good reason for it except the way he spared me twice when he had me in his power	fear
i was feeling anxious and just could not sleep	fear
im still feeling a little hesitant but plunging in with a multitude of colored pencils nonetheless	fear
i feel so helpless cause i cant help with your sadness i wish to take away all the troubles the pain the hate worries off your mind	fear
i was starting to feel nervous all this lifetime of fandom and build up and there i stood donning my vip sticker	fear
i know my blog seems kind of crazy but i feel like i can t be the only one who goes through stuff and is afraid to share thinking that people will think i m weak or vulnerable	fear
i always feel a bit terrified as well	fear
i feel that this may be quite a shy and reserved young man as he grows up and rather very sensitive to criticism too	fear
i have to admit that after dealing with the severe chronic pain of arthritis in this hip that i m feeling doubtful that this surgery will do me any good	fear
i feeling this insecure all of a sudden	fear
i have been feeling a little distressed recently as my main saying and tagline in life is vita pulchra est	fear
i would have photographed more pottery but no one was at their booth when i was walking around and i started feeling weird about taking pictures without asking	fear
i feel frantic of waning to clean the house and such	fear
i still feel skeptical about her man but now they split so what do i ask	fear
i feel miles apart from the world yet uptight in myself	fear
i feel that this uptight look is astonishing and demonstrates that not baring too much can go a long way	fear
i didnt feel fearful riding in the city	fear
when i was nearly attackad by a man who had been chasing me	fear
i wish id decided to catch an earlier ferry over to inishmor today because i feel almost frantic im wasting all my beautiful sunshine sitting in galways eyre square jfk park when i could be biking on the aran islands right now	fear
i feel like an idiot saying that but i really was genuinely afraid of that	fear
i sat on the couch in awe feeling like a shy teenager all over again	fear
i acknowledge the need to debate the political and economic contexts of sex work i feel uncomfortable denying a particular group of workers people the opportunity for self organisation and self determinism	fear
i feel only agitated at myself when fleeting muted angers get their tiger claws on me and its usually cleared with a dash of overpronounced blinks whilst saying let it go under my breath	fear
i feel vulnerable every time that i see the doctor	fear
i would feel terrified	fear
ive closed my show and am feeling a bit restless	fear
i feel the most anxious and worried	fear
i know you are feeling very distressed because of your skin issues what with it turning dark and getting those burnt patches	fear
id hate to see other collegians feel hesitant about participating in political causes now for fear that the wiki community would never let them move past their activites as youth	fear
i didn t feel scared probably because i hadn t actually seen anything	fear
i see she want to ask me something but she feel reluctant	fear
i can no longer do all the things i used to be able to do and not feel pressured	fear
i just feel too overwhelmed i can t see the forest for the trees as the saying goes	fear
i have to confess that i have been feeling overwhelmed by this life that i so love	fear
i feel so uncertain all i did was crying over the phone saying i cant finish the reading	fear
i used to feel assaulted by the desires of others bandied about on waves of lust i could feel rolling in to me	fear
one day i was near home	fear
i feel weird with my hair being so straight	fear
i again find myself back at the entrance to the theme park feeling terrified by the thought of leaving my guard post	fear
i feel apprehensive and guilty about even saying his name sometimes as if ill depress everyone else	fear
i feel suspicious and uncertain	fear
i feel the darkness im afraid its you no one compares to you know that im strong i thought	fear
i may act well but i feel very vulnerable	fear
i feel very agitated by seana but i think thats just because im irritable in general because of not doing stuff and i think i need to remedy that by not doing drugs	fear
i was not used to being around such grandeur and i found myself feeling very intimidated	fear
i asked them to try their hardest not to feel pressured and to be completely honest even if they were going to say something they didnt think i would want to hear to make a quick video to share	fear
i love braska and zack and i cried knowing also i feel helpless at this moment	fear
i still feel uncertain about the future	fear
i didnt feel overwhelmed or nervous at any time that i can remember	fear
i people holding high positions in the government service feel shy to identify as rajbanshi due to low social standing such as sc st	fear
im feeling insecure about my nanowrimo characters	fear
i just feel so overwhelmed by the feeling of balance that i just	fear
i need to say that i was entirely amazed at the selection of myself for this and found it difficult to feel anything but profoundly distressed that so many whom i feel to be so much more worthy should perforce have been left out and i should have been chosen for honour	fear
im representing them in a real way and trying to be honest about whatever feelings come up all of that gets a little more inhibited if im trying to be truer to my actual experience	fear
im sure ive mentioned it before but myself and my ex have stayed friends and in occasional contact although i feel that needs a blog post of its own so i did not feel unsure about getting him something for his st last month	fear
ive been taking him relatively seriously already now i feel shaken like the situation is no longer of a student with an attitude problem but of life and death	fear
i didnt want him to feel pressured or anything when i told him he s only the second guy i ve been with	fear
i remind myself that i feel uncomfortable right now because my body wants a drag but as soon as i take it i will feel like crap because i hated being a smoker	fear
i can love without feeling fearful	fear
i feel strange seeing these kids playing aunties chit chatting i feel a bit out of place	fear
i struggled with feeling for liam neesons bill as it wasnt until a ways into the film that it goes into his back story and why he is tortured and a sympathetic character	fear
i feel like i was so confused before i had kids i almost got in my own way she told the magazine	fear
i feel insecure or ashamed or jealous i don t know how to offer others acceptance and love	fear
i was feeling restless yesterday and was puttting all that spare energy into the house	fear
i did feel as though i were being tortured	fear
i was also beginning to feel incredibly paranoid the imposing and fearsome sorceress had entrusted the talisman with me and i was afraid of misplacing it	fear
i feel so uptight and angry and worthless	fear
i tend to shy away when i feel intimidated i talk less and dont really engage	fear
i feel intimidated when people abuse their superiority over me thats why their actions sometimes backfires into some nasty words i learned on my own as i grew older	fear
id like it to feel the way it did that night shy eyes glinting starlight a shiver that has nothing to do with the cool summer night	fear
i went feeling a little bit apprehensive because i really havent done anything weights and gym related for a long time	fear
i confess that i still feel overwhelmed	fear
i left feeling a little bit shaken by his opinion that my sharp pains werent normal	fear
im feeling a little hesitant	fear
i feel less pressured in this exam i dont know why	fear
i think because my appointment news and my sisters announcement have come together i am feeling rather shaky	fear
i think thats why im not feeling all shaky weird wigged out like i normally do at the beginning	fear
i feel very distressed as well	fear
i feel threatened by the big vehicles	fear
i think this way i feel im going to go completely paranoid so i try to have faith that when i read about studies in respected journals news sites and medical sites that theyre relaying honest and accurate information	fear
i always feel like i need a second opinion i just feel unsure	fear
i sat there as our singer sang a song for them and then their stories were read i found myself crying thinking how they all must feel i remember that feeling myself of being part way to goal and so unsure if i would get to where i wanted to be	fear
im beginning to feel restless at the slower pace	fear
i am feeling afraid excited happy nervous proud sad and strong	fear
i feel frantic doing just enough with each obligation to keep myself afloat but never feeling the gratification of forward movement	fear
i feel like a sleeping lion about to be shaken awake	fear
i feel hesitant to watch the series finale	fear
i have been feeling indecisive about a decision for quite some time and i knew that i felt a nudging about going in one direction but my logic and fears and doubts kept pulling me in the opposite direction	fear
i feel terrified that i am going insane i am terrified of dying	fear
i feel distressed the ground asks her do not ache	fear
i was still feeling a bit unsure a bit not convinced still a bit frustrated	fear
i feel intimidated by them specifically because the girl gives me looks of hate	fear
i always feel very afraid as i work on books egan tells kurt	fear
i already feel apprehensive about the day and am dreading that first juice	fear
im feeling a bit indecisive and energetic i pick the one downtown and make sure i see the late show	fear
i feel my heart is becoming more petrified each morning	fear
id like to know each of you who has time to see the world because fear leaves you feeling helpless to move then id like to take your hand and walk through the dark valleys with you	fear
i feel restless and	fear
i cant changed what i feel god im afraid afraid that i might make the wrong choice again afraid to be out of your plan	fear
i feel like anybody reading this must think i m completely neurotic and a bundle of nerves about this but i m actually not	fear
i think it mellows me out too much in the morning and then i feel strangely unsure of what to do next all day	fear
i feel really hesitant to use anything i buy or am given from there because i dont want it to disappear into the land of suds and bubbles	fear
i was feeling a little anxious for her and the season hadnt even begun	fear
i often feel too intimidated by the rest of the flamenco community here	fear
i have made a couple friends but i feel too shy and anxious to get to know them	fear
ill start to feel helpless	fear
i got out of the airport and i remember feeling so scared because all of these guys started to come up to me and began talking to me in mongolian	fear
i told you i havent been feeling like so probably most people are uptight cold and detached	fear
i am often left feeling helpless	fear
i was feeling a little shaky	fear
i feel more threatened by a potential retaliatory terror attack on our community than i did eight years ago when her husband joined st	fear
i can feel their afraid	fear
i wanted to remember my moment of true beauty so that the next time i am feeling shaken i can present myself with proof of this moment	fear
i lost my way on a trip in the mountains	fear
i feel like jerry jones and tom coughlin are just frightened by chip kelly img alt src http	fear
i hated feeling helpless and needing someone else to protect me	fear
i do feel slightly frantic though	fear
i just feel agitated by it all also	fear
i spent the morning feeling restless	fear
i feel like a jerk for how wimpy that sounds but its true	fear
i feel so very reluctant to tell you that my head swells my eyes narrow and my heart races even if im unforgivably rude and shallow in my words	fear
i have to admit im feeling a little intimidated by the scope of this project	fear
i been one to become intimidated by someone but he made me feel intimidated	fear
i did not feel tortured filming e	fear
i am confident that i can sell them and make a profit but i left feeling anxious and i started second guessing myself	fear
i feel that lds people are uptight that even if an investigator all you mormons know what that means wanted to ask questions about our religion they would be too scared to approach any of us for fear of getting kicked by our horse	fear
im feeling frantic about thanksgiving i really needed to be rid of them today	fear
i feel like i hear that every week so i was skeptical	fear
i was a bit too dispirited and since no one had gotten out the costumes just yet feeling a little shy surrounded by all these new teammates	fear
i was feeling reluctant to leave but dad was rushing to somewhere else	fear
i feel i am terrified of not living life to it s fullest of missing out on all that i could be doing	fear
i definitely feel so reluctant to leave the ship	fear
i men come to my workshops to learn but they feel shy to present their work unless they are part of a big group	fear
i dont know why i feel so unsure aout things and especially people	fear
i still feel quite shaken	fear
i still feel a slightly timid on my new path	fear
i feel intimidated by the upgrade process hooking it up	fear
i feel like a champagne bottle shaken and ready to burst	fear
i am not normally in pain but feeling uncomfortable is normal	fear
i go home and things aren t really the same anymore it seems like people don t really change but that s what makes it feel so weird because you come back and you ve changed so much	fear
i attended the owl city philippines the midsummer station album launch last august and as i was feeling shy and envious of the other fans having a good time while i stand in the corner with my classmate enduring my rants of wanting to join the good time video shoot	fear
i can take away from this is that it is supposed to look that way to deceive us and make us feel helpless	fear
i can never shake that feeling that apart of me is so unsure that i am following the right path	fear
i feel a bit timid about the whole endeavor i also feel that facebook pages are a great way of connecting my blog facebook and twitter in one place	fear
i suddenly feel anxious im crying over little things	fear
i need to think positively but whenever it crossed to my mind i feel so paranoid amp paralyzed	fear
i cried deeply feeling the impact it has had on me to not allow myself to feel scared and the hardness i used to cover it with	fear
i know that i really need to blog for some reason i am feeling so reluctant	fear
i dont know why i do it i just feel uncomfortable	fear
im using to being strong and now that im feeling kinda vulnerable and fragile dealing with the dark aint easy	fear
i left so many times because i keep feeling fearful of what people think of me	fear
i may want to shy from giving the feeling of being doubtful	fear
i have seen that a father or some person in the family generates so much negative vibes in his home that the other members of the family feel uncomfortable when he is home	fear
i work indoors but when i am feeling distressed i will get up and go out	fear
i was feeling vulnerable i craved coffee to inject my system with energy so that i would numb out to my sensitivity	fear
i awoke with my stomach in knots feeling absolutely terrified	fear
i feel threatened because she attacked me in the arena	fear
im now feeling a bit hesitant about going into television	fear
i am feeling more and more insecure as i approach the end of my examination period	fear
i suppose i am a bit on occasion but now ive become this horrible annoying person and i feel so strange about it	fear
i couldnt bear the fact that how men can feel intimidated when they lose to a tomboy	fear
i didnt understand or it was the close proximity of the dogs which made me feel scared	fear
i wouldnt feel uncomfortable wearing it at work	fear
i get scared when i feel weird	fear
i feel like i cant do that and i wont do that and really i dont even want to do that because im afraid if i give in to it the fight will be even harder to get up and moving	fear
i could feel them tugging at the air restless to be airborne	fear
i do that i will start feeling pressured and then the whole thing will become a lot less fun for me	fear
i feel so helpless without a camera to shoot pics of all the thrifty things i find and my beautiful flowers etc	fear
i feel terrified by the sheer amount of heart wrenching love i feel for such a tiny person a tiny person who i have the responsibility of helping to become a healthy responsible kind and compassionate adult	fear
i will feel timid also	fear
i am feeling a bit agitated at the moment	fear
i am feeling overwhelmed with excitement and anxiety as i prepare for my flight to florence in a few hours	fear
im feel fear within my bones that cant be shaken out by forced rational thought	fear
i am feeling very weird today	fear
i know tired kids get cranky and stressed adults get irritable but all i need is look to myself for reference and i can see clearly that when i am overworked overtired and feeling vulnerable it s not too hard to make me cry	fear
i feel so helpless here watch my eyes are filled with fear tell me do you feel the same hold me in your arms again ellie goulding	fear
i feel it all for my friends and sensei i feel frightened that i don t feel this for my family	fear
i started feeling this weird pressure	fear
i am feeling fearful about pursuing anything the path of least resistance for me is education	fear
i feel like i have restless leg syndrome this week	fear
i can better explain to the doctor and my baby sister is taking me i must say lately i feel helpless its not a fimilar feeling to me	fear
i feel like shes reluctant to talk to me	fear
i feel pressured to paint other subjects	fear
i feel even more threatened	fear
i did feel a bit shaky and realized that i probably should have taken it earlier	fear
i dont want to change the way i think and feel because im terrified of changing who i am	fear
i also found myself thinking about some of the ways that i might be willing to take new risks or enjoy a certain activity if i had more support in some way that i feel insecure	fear
id rubbed in pre race but because i was feeling a little shaky coming out of the water i fumbled my way through putting on my helmet sunnies and race number	fear
i always feel apprehensive	fear
i have been working with for quite a few years now i can feel pretty shy about my writings	fear
i got when i went home sick today i m still feeling a bit shaky and for david helping me fix the broken handrail on the basement stairs	fear
i have a feeling thats where we are at yet i am scared that by waiting it out that i am putting her at risk more	fear
i define the word meh as undescribable feeling sort of helpless feeling	fear
i always feel that while one year is being bundled up to put in storage and the next year is being shaken open like a new set of bed linen one ought to mark both events with a comment or two how did i do this past year	fear
i am sure he feels confused	fear
i am feeling very agitated by damn near every year end list i ve seen so far with little white earbuds top tracks of list being by far the least offensive	fear
i know i should invite people into my heart but the fear of feeling vulnerable and being rejected is far too great a risk for me	fear
