text	emotions
i feel like i don t have any energy and im really grouchy moodie	love
ive been dealing with him i have been feeling really fucked up about myself	love
i often find my self feeling offended myself when i hear people who i believe to be otherwise brilliant people following what i consider odd superstitions and strange rituals	love
i thought yesterday of trying to sit with the feelings of hopelessness indifference and sadness that i was experiencing the idea just aggravated the frustration and anger i was already dealing with	love
i need to consider the source and get over it but when i feel insulted i get rattled and dwell on it	love
i feel mad when you forget to take the trash out on tuesdays	love
i was starting to get really depressed and i was starting to feel like i hated everyone i know	love
i feel envious of the shobhas and the des who have so many different takes on so many different subjects everyday and have a container load of expectations lying in wait around every corner of the snakes and ladder game that is meaningful if not creative writing	love
i feel slightly grumpy today	love
i mean dont get me wrong because i think amazon is a fine company who have delivered many positives for writers but you do get the feeling that if amazon did suddenly turn into vile inhuman baby killers then konrath would still defend them	love
i will feel jealous when you eat with your friends	love
i feel personally insulted by their rock bottom estimation of my intelligence	love
i am chronically getting my undies in a bundle feeling wronged and slighted and unloved	love
i am just feeling irritated that i can t find mine	love
i felt sadness i felt loss but i didn t feel angry	love
i feel soo insulted	love
i don t feel that pissed off about it all right now i just wonderhow long it will take before the brain zaps go away for good	love
i began to feel a touch agitated	love
ive been feeling quite rebellious lately	love
i tried my best to talk to you via bbm but you are just so cold which make me feel offended amp sometimes you were using the words which really test my patience	love
i feel fuk up there is one thing i hated the most is you	love
i have been feeling dissatisfied with my growth in	love
im really not feeling that hostile its just that i love that expression of mine get off my roof	love
i do not get this time i can feel myself becoming agitated and unable to think properly	love
i feel heartless even just typing that as a joke	love
i feel wronged no more trying to keep everyone happy when i dont feel happy	love
i feel quite rude but we had a good old chat i love her tales of her family and her studies as a nurse	love
i am so insensitive and second i feel so jealous with that girl	love
i just go into these modes where i want to write then feel disgusted and do not what to write at all	love
i picked up because i knew that my dad would want to read it too so i wouldnt feel greedy for getting four all for me	love
i have spent a lot of time feeling hostile to the present moment	love
i suddenly feel alot less stubborn	love
i mean who couldnt but i feel greedy even thinking about it	love
i get started if i feel passionately about something i can get really stubborn	love
i do feel bothered so often even there is just people i know	love
i say i m feeling that agitated and sick from this danged hn	love
i feel distracted sentimental excited emotional tired and hopeful all depending on whether i try to decide what doors to close and what doors to open	love
i got there i would say embarrassing but im not really sure i know what thats supposed to feel like since it seems a bit rude to show up somewhere say hi to everyone and then mysteriously disappear and go home	love
i feel like i fucked up as a mother because my son s father is an alcoholic	love
i feel infuriated by helplessness and losing the ability to speak and eat what i wish lol	love
i might get a junk phone call asking to speak to mrs stuart i will ask who is calling or if i m feeling grumpy i ll just say there is no such person ignoring the fact that my sister in law is mrs stuart my mother was mrs stuart and there must be numerous other mrs stuarts in the world	love
i feel rude when people offer me something lovely they ve made and i decline it	love
i feel irritated if i dont bitch i feel like i suffocating over it i wanted to strangle this irritating peeps but since i cant i bitch here is the kindest way i could think of my friends	love
i feel less angered now	love
i feel less hostile	love
im beginning to feel extremely aggravated at these contractions i keep having especially when they last all night and go away the next morning	love
i feel stubborn and immature about it even though i know how ridiculous it is to avoid the scale as if that lessens the damage caused by too many calories	love
i feel as cranky as iris looks	love
i feel kinda pissed off too actually	love
i mean i wrote a clever poem about how if hes feeling grouchy he can open up the jar and take out one of the little slips of paper inside	love
i feel selfish saying that because you were in so much pain	love
i feel like i know so many moms who have something to add to the end of that sentence and i find myself feeling jealous	love
i loved about ellie is that she didnt feel insulted by all the rude douche baggy things lothaire said to her because according to ellie insults only hurt when they come from somebody you respect damn straight	love
i used to feel completely enraged in the best possible way to no time	love
i feel spiteful and nasty and grinch like	love
i feel like being incredibly sarcastic right now	love
im feeling very grouchy and hate evrything at the moment	love
i hated feeling bitter amp unforgiving and i wanted those feelings gone as soon as possible	love
i feel rude if i dont eat some	love
i started to feel abit jealous abit admire	love
i feel like the very cranky bear who went into hibernation and didn t want to share his cave	love
ive been feeling really frustrated the past couple of weeks because i have this absolutely beautiful car sitting in my driveway and no time to drive it	love
i feel like this night is being fucked over royally	love
i feel tortured with spd and lyme a href http freeideasblog	love
i feel the signs of the apocalypse in my cold bones in the cicada like hum of the fluorescents in my cubicle at the end of the factory floor	love
i was feeling very grumpy about the whole slutty costume thing this year and then when doktor named his halloween party an excuse to dress up like whores that ended up being the final nail in the coffin of my desire to dress in a slutty costume	love
i was just feeling so bitchy	love
i do feel jealous looking at others having a boyfriend or a girlfriend	love
i feel so mad happy when you notice me even if it is just a second	love
i feel as a culture we get so distracted with busy schedules to do lists responsibilities work kids and friends that we get lost	love
i teared up already i felt so stressed out and i havent been telling anyone or showing much how i feel and how stressed out i am about school	love
i was like just kick me thats okay cause i am fat enough so i cant feel your kick how impolite i am	love
i created this thing to bitch it may not be updated until i feel bitchy again	love
i didnt think youd want to hear me complain about how bad i feel so this is your warning i am a grouchy pregnant lady amp this is my blog so tonight im going to complain some	love
i am not complaining really today i really dressed for the sun my chino s came out and i didn t feel an inch of cold at all	love
i feel bitchy o so bitchy part two of the posts	love
i need to stop and take breaths when i can feel myself getting irritated and i need to keep my mouth closed	love
im just feeling kind of grumpy	love
i scoffed feeling outraged and said you learn the lines	love
i could feel angry at the losses of luna and bella at such young ages and barricade my heart against such sadness again	love
i feel mad cool opening both sides of my van by using the clicker	love
i feel like crap she makes me smile when all i want to do is be grumpy	love
i get the feeling that its going to be a little bit dangerous having my entire wishlist all in one place	love
i feel furious on flouncing womans behalf	love
i was on the phone this evening with my mother and feeling impatient during the call because she likes to call right when i ought to be cooking dinner and talks about nothing important at all when i got the dreaded call waiting beeps	love
i feel extremely fed up and bothered of course	love
i love kitties and i kind of feel like spiders are underrated and over hated	love
i mean serious things depression misery feeling of abandonment and way she s hated	love
i was feeling very insulted	love
i feel impatient with the pain	love
i feel like i have nothing sarcastic motivating or a recipe to share	love
i feel guily hateful of self sad pissed	love
i was feeling like extremely bitchy and bored and unsatisfied with my life	love
im feeling shiiit iz fucked up	love
i feel as if nelson feels i ought to be offended by what allen says but im not	love
i woke up after only about hours of sleep feeling oddly dissatisfied and tired but restless and agitated	love
i feel angry with just about everything and anything and i think its childlike because i dont know how to manage it or where to put it	love
i feel like a hateful bi atch i will continue with this	love
i feel generally dissatisfied and lost	love
i write i feel disgusted and ashamed of my body	love
i feel like i see a lot of petty arguments popping up online in regards to this film	love
i know there s an eventual point a sneaky and subtle creep up when it becomes exhausting to feel so dissatisfied every single day	love
i feel really really greedy now	love
id feel insulted if someone dismissed my points of view and didnt engage with them so i strive to avoid making others feel that way as well	love
i still feel strongly about that comment in favour of it including the sarcastic tone he wrote it in so what can i say	love
i know i would probably feel a little insulted if two american dudes came her trying to fake our accents while doing parodies of us as a nation and people	love
i reached the check out lane i was feeling highly agitated	love
i feel somewhat rebellious but i know i will follow the idea	love
i have felt really sick to my stomach and i know its nothing i can make go away its that sick vomitous feeling you get because you are completely disgusted by someone and unfortunately every time i hear her voice and think about last night the sickening feelings get worse	love
i feel envious and wonder will it ever be my turn	love
im getting really sad having to say so many so longs im almost feeling envious but not in a bad way	love
i strongly feel that ppl are greedy and somehow they complicates one another	love
i couldn t stop shaking and figured the shaking was probably what i was feeling when i felt cold in the water	love
i haven t been feeling very violent lately though i do go through spurts where i feel like i want to just kill everybody	love
i know you feel tortured reading this	love
i pass close to the job i had so briefly last year and it feels me with shame i let them savage me so	love
i feel outraged that my life is so easy so blessed	love
i have a choice of how to feel i dont have to be mad	love
i was feeling violent so i chewed my pencil to a pulp	love
someone vomited on the street	love
i feel like i should apologize a little for how bitchy my last entry came off	love
i hate feeling very irritable like this when i want to explode at someone but am tempering myself	love
i wont feel so greedy and loser b esp the nco pple laaa	love
i feel like im some tortured soul with some kind of insight that my superficial peers lack and when i take a triply pill or drink myself into a daze i can connect to the air	love
i try my hardest to put others before every chance i get but there are some people in my life that make me feel like i just do it for selfish gain	love
i dont lose a lot of sleep over these dreams but i dont like waking up feeling stressed and confused	love
i mean this sincerely if anyone feels offended by anything ive written in this post that seemingly demeans your own personal belief system i am sorry	love
i did feel increasingly agitated about the thinking that went into it	love
i cant recall the intense feeling that i had when i decided not to talk to him except of course when someone asks why i got angry	love
i feel angry at her for doing what she did for causing me so much pain and for not even attempting to help me	love
i am feeling kind of resentful that i am going to have to stop smoking	love
i don t want to sound so accusing but that s how i feel i m the really jealous type and i thought that it was because i was just jealous but i also thought why would i be jealous if she s with her friends	love
im feeling dangerous tonight in the middle of the desert	love
i feel we can stop this hateful crime one non statement at a time	love
i can feel myself getting easily irritated and frustrated if things dont go correctly	love
i was standing in line at the post office feeling irritated with the postal worker taking what seemed like an inordinate amount of time with the customer ahead of me	love
i just feel totally irritable and unfocused towards the evening	love
i just had a feeling that the fish would be there was getting annoyed that i choose the wrong spot to try	love
i know this feeling of attachment and then fear of loss stems from so many past friendships that have been so fucked up	love
i feel that it is currently the most dangerous period	love
i get always feels a bit rushed haha	love
i feel slightly angered about the whole deal but i move on	love
i feel like a rebellious little child	love
i won t feel offended if you don t make it all the way through on try	love
i feel mad can assist with their personalized marketing campaigns	love
i was feeling stressed for all kinds of reasons and im sure he was too	love
i tag bonjovi tag circle jerks tag good feeling tag john stanier tag jon bonjovi tag richie sambora tag slash tag tico fucking torres tag violent femmes id post a href http stretchmacgibbon	love
i think we ve all had the experience where we feel completely angry but it still feels divisive conflicted	love
i feel as if i need you in my life but the thing is if you ever bothered coming back to me i dont think i would	love
i do not feel heartless or cold at all	love
i am truly happy for them although i cant help myself in feeling jealous make that sad for myself not jealous	love
i know today is traditionally putting the christmas tree up day but i was feeling a little stressed during the week and popped it up a few days ago	love
i would trim the hedges bit anything too permanent make granny mad and feel insulted	love
i have copied this from a forum i post on as i felt i wanted to keep a record of how im feeling now to compare contrast it to the reality of the situation when it happens see last paragraph quote am i being impatient am i letting it drag on too long	love
i feel impatient then i don t	love
i side every time i want to share but feel incredibly rude in doing so	love
ive been feeling alternately aggravated angry and weepy myself and my nurse jenny tells me that im not the only patient shes dealt with today who has expressed similar feelings	love
i feel like i dont know where my and hateful and muslim anyway rightof comics games court	love
i just feel bothered by thee conversations its the same old ones i really dont care about	love
i am sure that my feelings of being an outsider in the family surely aggravated the situation as well	love
i call a vegangelist now often feeling quite disgusted by what the rest of the crew are eating	love
i am not sure it will stay white and i was feeling impatient	love
i feel hostile and protective and paranoid	love
i just feel disgusted with myself her why	love
i don t even feel impatient to be well	love
i could feel myself getting steadily more and more agitated and starting to tell myself stories in my head you know the why does it all happen at the same time	love
i feel stressed or my family is being negative work is my getaway and every stressor goes away because of the kids	love
i feel offended by someone	love
i feel vile impure and unclean	love
i feel like when i really want to write something i cant because someone might read it and get offended	love
i feel jealous way i feel books cornelia maude spelman and kathy parkinson	love
i have prolonged this mouse s suffering he feels pity and is agitated for the immense suffering she must be going through	love
i also feel frustrated with myself that i set up my life in this way and now i have to follow through on my obligations because it feels even worse not to	love
i get the feeling she is terribly sarcastic which i love	love
i couldn t decipher why it gave me such a gut wrenching feeling in the pit of my stomach but i knew that i hated seeing him emit such misery	love
i cant bring myself to hate you but i just cant help feeling disgusted	love
i have the feeling youre so mad because youd like to respond but you cant thats why you feel helpless again i said	love
i am feeling extremely rebellious	love
i read a story in the newspaper about butchers treating their animals very badly they disgusted me	love
i was doing and i was feeling pretty pissed that i had been caught	love
i feel it is my obligation to tell the world about israels culture and show that music is above the petty trivial things	love
a young man was insulting and humiliating a drunken man	love
i feel now i always hated being alone i hate that the worlds cold now	love
i am not feeling it then there is no point in me slathering a bunch of heartless words here	love
i wanted other women to feel envious of my figure and say oooh youd never guess youd just had a baby	love
i am feeling annoyed	love
i feel like the pissed off kid that i was in high school the kid trying to shed his immature and aggressive ways he now knows are wrong but still feel natural and also the young adult who depends on his intellect and determination to solve his problems	love
i cant help but feel selfish and impractical and overprotective	love
i was feeling grouchy and mildly sorry for myself for one reason or another i allowed myself to get sucked into a true time waster	love
physical violence a friend wouldnt listen to me i repeatedly tried to warn him	love
i eat a salad feel dissatisfied binge on two granola bars and purge i usually get up all of the salad and leave the fattier granola bars behind which deprives me of nutrients and leaves me fearing that ill gain weight because of what i didnt manage to get up	love
i started feeling resentful paranoid and questioning whether i was entering a depressed period	love
i realized how awesome it was to genuinely not feel bothered	love
i feel like my body is a cocoon for a furious monster that demands to be born introduced to the world as the last man standing unflatten me back to my growing limbs	love
i do feel stressed and i do take part in ib classes and ap class and do other activities outside of school which does crowd my plate from time to time	love
i pretty much feel so disgusted by it	love
i feel like i insulted the memory of our time together	love
i can not drop this class because then i lose the financial aid for not having enough credits plus i feel like a quitter and im too stubborn for that	love
im finding myself feeling resentful towards friends who i havent told who are leading completely normal carefree lives	love
i didnt want to respond right away because i could already feel the jealous accusation rising in my throat	love
i feel infuriated with my inner child	love
i am feeling dissatisfied with life lately	love
i feel jealous of their relationship i guess because odds are i m not the guy she would be into probably	love
i feel a violent shudder tear through me and dylans arm tightens around me as he leads me to a chair in the kitchen and sits down across from me	love
i did take the time to get pics etc just to show how strongly i feel about todays crappest which has been tortured on all the main radio stations	love
i also feel like if i did post about it it would have been really petty and pathetic	love
im feeling easily irritable lately too	love
i want to feel stressed its that i dont want to ignore it and have it pop up later	love
i think this ultimately led our thai counterparts to feel disrespected and angered them more as they started to believe that we were not interested in personal relationships but rather were concerned with profit and success	love
im feeling so angry and i have no idea why	love
im feeling kinda cranky and frustrated	love
i feel like it s actually a little bit unkind to both usually the idea of a comparison is something mutually flattering	love
i feel goooood smirk im so petty and at the end on the way home i got free apple pie	love
i promise just stating how i feel i wish he did though i wish he could see it from my point of view but he wont because hes too stubborn	love
i cant stand feeling cold when i lift	love
i may feel however heartless and cold i may be there are still things i need to survive	love
i feel i am so stubborn and no more sweet and innocent	love
i feel wronged and cheated	love
i have to say that i feel particularly insulted	love
i respect the feelings of those who are offended by the team name	love
im writing because i need an outlet with the fact that i have been feeling quite irritable and fidgety only im not moving lately	love
im not necessarily feeling grouchy tonight just cynical doubtful dubious maybe	love
i feel like im being insincere with the three little words	love
i sat in the patient room of my doctors office recently feeling quite agitated while trying to remain calm exhuding a cool exterior	love
i go there i will go home feeling very disgusted by myself	love
i realized i didnt feel cranky or irritable	love
i am remembered negatively i feel like i am being tortured	love
i feel bitter about suddenly working the chief cashier didnt tell me earlier	love
i am so pissed now lol screaming silently baby sleep beside me well thats that and tody is another day and i feel like being petty	love
i wake up after being on that thing feeling like a grouchy old man	love
i feel a lot less stressed	love
i am trying to do my best to have a good attitude at work to be a good servant and to be nice to the people i feel are rude it s easy to be nice to the people who are nice to you first	love
ive also been fighting the whole eat my way to numbness thing which always backfires because then i feel disgusted with myself for having eaten and then eat to punish myself for having eaten	love
i was feeling a tom petty influence whew throwback	love
i just feel so distracted and unable to focus also	love
i feel so angry and the truth is i feel so fucking sad and the truth is ive felt so fucking hurt for so fucking long and for just as long ive been pretending im ok just to get along just for i dont know why maybe because no one wants to hear about my misery because they have their own	love
ive been feeling stressed lately	love
i dont open up to people until i feel that ive gained their trust im extremely stubborn and it takes a lot to change my opinion of anything	love
i feel the urge to be greedy	love
i feel that someone else who doesnt really understand our industry is coming in to take away that paycheck i get kind of pissed about it	love
i was left feeling a bit angry and upset about the whole hollywood notion of aging and how it is handled	love
i got my things back which feels so petty	love
i am more conservative in actually doing things although i feel more rebellious	love
i already have almost another dozen examples of his normal terrible stuff saved up for use in the future when i m feeling cranky	love
i know im not homosex but i am a pretty sensitive guy and it makes me wonder what is so wrong with me that you feel the need to use such powerfully hateful words to describe me when i say well i dont think you have the right to break into someones house and steal their possessions	love
i am sure you will start to feel a bit greedy and like to involve in the game	love
i hope im wrong about ireland because its the song i feel the strongest connection to having voted for it in the barking mad irish national selection a couple of months ago it almost ended in a fist fight	love
im feeling stressed i can sit down and open pages of music on the piano and play until i feel soothed	love
i feel not enough p im just a little too greedy todays mood is neutral	love
i do not want to feel resentful and bitter	love
i think the turning point for me was when i started to lose sleep and started feeling stressed about wanting to do the right thing and not letting others down worrying about failing worrying about stepping out of my comfort zone or thinking i somehow wasn t as good as other people	love
i feel a little saddened by the rather unfriendly way you have done so without first seeking personal contact	love
i feel jealous to japan	love
i probably didn t notice it much when i was younger but sometimes now when i hear or see some of my other friends speaking of the times they have with their grandparents i can t help but feel a little bit envious	love
i feel disgusted by this reality	love
i feel that more than and the most irritable are in three times	love
i should feel insulted by her eagerness to get through this quickly but i dont	love
i never was really into it when i was younger first time wasnt that great at all i actually told the dude i hurt his feelings and he hated me	love
i feel like ive been getting more and more aggravated with adam and i dont know whats going to happen after this	love
im feeling so pissed while typing this stop here for now lastly random fact posted by someone on twitter facebook asks what i m thinking	love
i don t know if i ve quite given significant ink to the disconnect i feel to mad men in short i like but do not love it	love
i feel so angry so upset that once again we are here in this position	love
i already feel so vile amp disgusting on the inside	love
im feeling a little spiteful and mean and a pinch of resentment towards you considering the fact that after everything went down you decided to say ok but i think we should stop being friends as well	love
i feel so betrayed and so pissed off	love
boy on the ground	love
i feel like loneliness and sorrow envelope my tortured heart	love
i get frustrated because im hurt that no one asks i get frustrated because i feel like no one cares i get frustrated at myself because im not speaking up my frustration builds and builds with this one if they wanted to know theyd ask	love
im feeling spiteful	love
there was a lot of irritation between me and a person who lives in the same house where i live suddenly it became too much for me and i accused him of several things	love
i am feeling greedy stressed or fussy during this time of the year help me find a silent time to focus mainly on you	love
im feeling disgusted already but seriously though i dont really like to have my pictures taken cause ive always referred to myself as ugly	love
i just feel really obnoxious right now like doing something random	love
im feeling disgusted and awful	love
i don t get my early start i feel like i m rushing to catch up on the rest of the day and it can make me irritated	love
i feel very cranky now	love
i feel pissed most of the times and snap at anyone who talks to me	love
i feel annoyed nowadays when people ask me the same question every time they bump into me dari library ke	love
i couldnt help but feel a little angered that a good chunk of what he said was about getting people to focus on god	love
i feel like maybe i m a bit grumpy this week and that affected my viewing of these matches	love
i feel like an impatient little kid just ticking the days away	love
i feel so vicious and filled with rage its crazy and i also obsess about my image and wanting to be thin and constantly beating my a href http www	love
i was feeling pretty hateful towards my refrigerator as i cleaned it	love
i really didnt have to feel rushed	love
i feel sort of like i have to put blinders on i have to prevent myself from getting distracted	love
i could feel everyone s disappointment in me and i hated it	love
i told this guy i m feeling really violent really angry and super depressed	love
i just feel so angered and violated stupid people trying to get into my blog	love
i think what youre feeling is a violent hatred for all womankind you sick fuck	love
i have a feeling someone is going to be offended in spite of my intentions	love
i feel i have wronged you because i have been wronged	love
im feeling really distracted this week pulled in too many directions and i do not seem to be thinking process very well	love
i have a new crochet pattern on the go wrist warmers its officially winter over here is australia though i dont think queensland and especially brisbane really get a proper winter thankfully because i really feel the cold	love
i hear see or hear the word steelhead and i want to set wood feel the violent head shakes of a good size steelie and watch them cartwheel up or down the river	love
i was feeling distracted to go to the grandstand and think cos thats what she did early mornings when	love
i feel really aggravated and somewhat disrespected that you have not shown up to class on time once this entire quarter and then you proceed to keep us over most of the time and rarely if ever give us a break	love
i am writing this feeling extremely selfish about what im saying	love
i feel so fucked up my by big brother	love
i do feel pretty irritated	love
i feel the two most hated bollywood superstars are akshay kumar and shahrukh khan a href http www	love
i feel actually a bit angry i want a change	love
i feel that im so distracted with the thing so called mark	love
im not sure how i became as classy as i feel that i am with such a rude and ignorant father	love
i just feel like i have nothing to give to this fucked up world	love
i don t want to feel frustrated as often as i am but i am	love
im feeling a little violent today	love
i breathed in horror feeling rude but unable to stop staring at his subtly ravaged skin	love
i feel a bit fucked hypothetically	love
i am feeling strangely violent	love
im feeling a little bitchy	love
i recall at the time not being particularly impressed with this but not feeling particularly outraged either	love
im not so much paying the price quite yet you know that feeling of anxiety you get when you realize youve fucked something up	love
i had a feeling in my throat that you hated me and was only using me for your own entertainment and popularity stunts	love
i feel achey grouchy and irritable grrrr	love
i feel rude not responding	love
i live in canada and there are a lot of asians in the city i live there are a lot of koreans more and more he says and i feel like he s spiteful because they are taking most of the jobs i really feel like his hate is genuine and i m scared for him	love
im only invited somewhere if you feel like being bitchy or you need advic on buying the pair of perfect shoes	love
i see how she feels wronged	love
i feel more grumpy than usual in class	love
i feel enraged violated	love
i hate when people feel the need to act petty about stuff	love
i was going to write out an application form today at lunch but hannah has invited me to walk to sainsbury s with her and glynis and i feel i should accept as i don t want to seem unfriendly and i never go out with any of the others	love
i guess in a nutshell im glad things turned out the way they did even if sometimes i do feel that this was all one mad dollop of luck that slapped me into this	love
i really feel fucked up for what i ve done hellip to you to mitzuko	love
i feel like ive offended someone or have done something wrong and the shit job theyre doing is some sort of punishment	love
at a party i met a girl who drew me to her	love
i dunno why i feel so violent about this now	love
i had been really proud of myself but after how my husband had talked to me and talked about other girls i was really feeling disgusted about myself	love
i really feel the cold and though its meant to be june i am freezing im typing this post wearing jumpers	love
at a party where the boys were telling revolting stories about the girls theyd been with	love
i feel appalled that he had such an attitude	love
i was feeling particularly bitter	love
i put on my earphones to give me some motivation feeders just a day see below was the first song on talk about getting you going which did help although i did feel that i was being a little rude to daniel but he assured me he didnt mind as long as it kept us going	love
i do tell them how i feel i love when they get mad	love
i guess i am in a bad mood so i feel like writing a bitchy blog	love
i had planned to do or have alot of time to do for them and i sometimes feel a bit rude saying things like yes hershey is open these hours but hubby is a groomsman and your daughter is my flowergirl and the times are a direct conflict with the rehearsal rehearsal dinner and the wedding	love
i noticed that i couldnt feel the cold at all for a good minute with the residual heat from the car still being soaked in these underpants	love
i am actually feeling just the teensiest bit cold could be me but i suspect it s real maybe being a few floors up makes the difference too	love
when i was the south koreans on the tv	love
i clearly remember feeling frustrated by the absence of the kind of core conceptual guidance on these questions that exists for example in the field of refugee law	love
i get the distinct feeling that he wasnt bothered in the slightest	love
i need a lot more support lately but i feel greedy and selfish and a burden	love
i could be exaggerating because i feel wronged and want to validate my emotions that are more or less irrational	love
i feel i feel furious i feel betrayed	love
i alone in feeling pissed at this	love
i shut down my feelings and sometimes i am bitchy and cranky because they dont know how to come out yet	love
i am obviously feeling overly sarcastic tonight	love
im feeling frustrated with something and i contemplate my life during those moments asking why	love
i felt that pi is too religious but youd accept thats just the way he is you wouldnt feel annoyed like i was watching the tree of life	love
i definitely have a lot on my plate but whenever i feel stressed out i always realize how lucky i am to be doing what i m doing	love
i only feel slightly bothered	love
i hope no one feels enraged at me after reading this and decide to hack into the goverment systems to find me and kill me with big guns	love
i dont know i do know that resentment grows within people who feel like theyve been wronged and i know that i dont want that to happen to anyone in that family	love
i always come home feeling heartless and pagan because i cant bring myself to be passionate about the people in these other countries	love
i feel pretty resentful and hurt by certain people	love
i never brag but the ache in my groin is becoming painful and i m feeling spiteful	love
i feel so angry because youre meant to feel the guilt	love
i was feeling extremely frustrated and out of cont	love
i also think that through this message kruger is saying that she feels people are greedy with their money thinking that since they have it it is theirs and always will be	love
i believe one important element to entertainment is to have an interesting villain and in order to feel like a hero one must make the world feel dangerous and even feel a little evil	love
i need to feel jealous of everyone else who is pregnant or can i feel grateful i have so many options in front of me	love
i just feel too stubborn to give up on a dream	love
i am feeling resentful but i upset at myself for feeling resentful about a year old woman	love
i told her that i ve been feeling really frustrated with constantly hearing do better and take care of the children more and not getting anything specific or having my questions answered when i ask something specific	love
at my father	love
ill admit i started feeling a little angry	love
i do now feel like maltesers but not so much that i could be bothered to get dressed and go to the bp	love
i feel like a petty little jerk because of how the little yet tedious and pervasive problems that i experience here in my protective bubble like and luxurious world get to me over time	love
i was feeling utterly disgusted with being in san diego separated from so many that i held dear	love
a shop in downtown wouldnt accept my visa card before december last year	love
i don t want to waste my classroom time feeling like i have to police technology usage so that other students might not be distracted by runescape or minecraft	love
i guess i feel bitchy but have no surge of anger emotions	love
i should feel outraged and yet five years of no accountability is making me weary	love
i feel a little rebellious since my parents arent really into the one ear piercing thing	love
im gonna have to just bend over like the rest of the people out there who feel wronged by this absurd legal battle	love
i jenny im sorry you feel offended and ended with be blessed	love
i also did something that i often do whenever i am feeling stressed worried sad or happy i sat down at the piano with my hymn book and i played and sang	love
i got the feeling of being rude and had to let her go still wishing she could come over	love
i care too much about you i grit through my teeth and i don t understand why i feel so angry why i feel so helpless	love
i ve feeling its going to be the italians tonight but not bothered either way just hope it s a exciting game a href http twitter	love
i feel angered because it makes me feel like somewhat of a liar	love
i really don t feel all that bothered by the north london derby	love
i walked into school with madges cookies i couldnt help but feel angry and bitter	love
i know even as i write it i feel heartless	love
i feel like people who live there are all putting on a show for the world nyc can be an obnoxious place with fake people	love
i feel i am a bit greedy	love
im just lying in bed listening to fucking feist and feeling dissatisfied with everything	love
